# Commit map for the 2026-09-17 history rewrite.
# The rewrite removed the "Co-Authored-By: Claude ..." and "Claude-Session: ..." trailers from commit messages;
# trees, authors, committers and dates are unchanged, and SHAs quoted inside commit messages were updated.
# Documents and results/summary/*.json written before the rewrite quote the old SHAs: look them up here.
# old_sha<TAB>new_sha
5d633af0529a1b0b6cb3c2b6d43aa35f72502fc1	631c6f4d9807b4f822302c6acdb378880fc62e98
5df51047607e5c399cbfcd2199621f6af88a345a	a2a7d69140b6091c39c240de2776ab52e674fbb1
5efe88dbb0a891733857aeb8c47f5e10348faf9a	79cb77da3f2da463c60baf7f2de511f6b1e423ea
63c45f39699b136964d50f6956d42b04efed9cf4	fea4da4f56b4244669b70dd785fdad0eda16b1b4
6b801aa2c9cba5cdb24f0c59d0aaec1c0973f359	81382fcca1fa370124f77dfec3b4c0d8954cc367
6cadc2d84b37a8acd8ccc59ac7185c84bbcba941	84135d795ff98f23205997bbd5762efdc48dcdee
6fceabefb151272f775306793eb5a864ae141e2b	8b745bebf879eca3ffd4b5f3f4335605b8a92bb9
795754c69e7f96a5432decd5f4eaff621cade483	5aeaaffb15e4eea2bf1c8af3820a3b1ed89625dd
7ca56ac7d63c63973b77a3105637dda5ea76b3f1	b96fd1a01230ca6dcc43d632ccdf618cbbfdfccf
7d13fafd799ac27d8daae172ebc2fd18df04521d	57d185262fb14530bd3acb7fdfd4d1cf8eb80a68
80d092e5c0e8523b6bf9d299b2cbc2dddcfcc7be	e57fe4bbe30787cdafa0d1afdac14b094ebdc71a
81d8675a98a5bcef42ede5ad0f3d506bf84ba8c3	82aee3de5776173d2b6e90244ba746ebebdca0ef
83f73286a5a183b2022ba9fdd48ed90740e0f851	53617cce101df20eedd91b8c64bea1bd4e4ffedb
85f36bbbb6c2960deddc8c970258e3c795cd3c52	e39a241b1df7b814b2c7a4610f019908c6d16a01
86c780595e8ed7ae850d5fdda04c56d181b6e690	13604c6b7a4a9d74f01ddc51f79eeef1fa8bfd0e
8a9865cd6a6b54f0b13bd5b71ccbd591478b872e	9913b2567db8f45840a9f534fa5f8f88aad64772
8baf035e83e22242918b194d02fe8381f73870d7	736068a3e88c8fb7bd84c49d386591f96cb31b98
8da073838d4c198d3400bc392586c2211f9318af	8f324132c069956dfcf43ced35970501cc488184
90ce2b29f190a10bb725dc9c3a03b0aa1fb680a1	00377ec7d1d0f1d39de7b502d1635a6e340e1245
96bda3f7162ffee22352669f85b98cd7a147f08d	fd29bc2bec3e6f1e391bde9df44da5fc3edf7621
a14e22a82dfa8799dd2e68c1d643f217c77374c3	6334cd5479e2e500be783f5bb81e66e8a6a2f5af
a560bb6b42c92663daf7b25fb9a349f38b088815	96bee55ccc51dc58b764d2e2a83603959c4209c9
a9b71958c442037c7cea7468e3a79aa1f7745c82	ca30df700a2edc81e1fd8e1b4a4d0cbb11236b61
ac06577501447a638c6ef89a42c0186a66f3ed03	11e0fa69d6de4bd541fd524aa19794b28159516f
ac9a592947c5da6e1849c55b9c72c41d3a280593	327dc0caaf6eb1894bb6c919e1cd9ea1be84d1f3
af75f8247169dbc37149b546d195d0f80072434b	5a8e27054877706555bb02a9bdeb1441f46c412f
af7763d49288ddb82e6c3860bfb54c7abc0ac408	4529c00a3510a33e85beb393115667756f8ac572
b042e3ff7185d4e096636d88028dd1faf88ca165	13d9d055c97c545ae1b0bb030e212f25f71831a6
